Customer_ID,Gender,Age,Region,Marketing_Channel,Contract_Type,Payment_Method,Plan,Internet_Service,Support_Tier,Tenure_Months,Monthly_Charges,Total_Charges,Data_Usage_GB_30d,Voice_Minutes_30d,Dropped_Calls_30d,Avg_Download_Mbps,Latency_ms,Support_Calls_90d,Complaints_12m,Has_Discount,Discount_Pct,Customer_Support_Notes,Churn_30d
CUST_001045,Male,28,West,Organic,Two year,Credit card,Premium,Fibre,Standard,69,91.55,6203.23,364.2,325,1,183.3,28.0,1,0,1,7.5,All services working as expected; thank you note received. No action required.,0
CUST_001046,Female,45,South,Organic,Two year,Credit card,Basic,Fibre,Standard,60,60.07,3607.46,310.0,319,1,263.3,14.0,1,2,1,18.7,Account stable; no issues reported. Routine follow-up in 30 days.,0
CUST_001047,Male,30,West,Organic,One year,Credit card,Premium,Fibre,Standard,51,103.4,5020.99,259.5,681,2,284.3,21.0,4,2,0,0.0,Customer satisfied with service; routine check completed. Continue monitoring.,0
CUST_001048,Male,45,South,Organic,Two year,Direct debit,Basic,Fibre,Standard,68,51.0,3562.3,232.7,443,2,303.3,,2,0,1,10.7,All services working as expected; thank you note received. Routine follow-up in 30 days.,0
CUST_001049,Male,39,West,Organic,Month-to-month,Bank transfer,Basic,Fibre,Standard,10,54.28,471.75,280.3,664,1,243.5,20.0,0,0,1,19.8,Account stable; no issues reported. Routine follow-up in 30 days.,0
CUST_001050,Male,50,West,Partner,Two year,Direct debit,Basic,Fibre,Standard,49,55.56,2695.23,297.3,434,0,228.3,21.0,3,1,1,16.2,Account stable; no issues reported. Routine follow-up in 30 days.,0
CUST_001051,Female,29,East,Partner,Month-to-month,Direct debit,Premium,Fibre,Standard,65,94.07,6180.05,228.9,614,1,158.5,5.0,1,1,0,0.0,Account stable; no issues reported. Continue monitoring.,0
CUST_001052,Female,48,South,Partner,One year,Direct debit,Basic,5G_FWA,Priority,13,64.59,647.85,146.5,475,0,93.4,22.0,1,0,1,17.0,Account stable; no issues reported. Routine follow-up in 30 days.,0
CUST_001053,Male,18,East,Referral,Two year,Bank transfer,Standard,Fibre,Standard,64,67.82,4298.1,202.3,1025,0,166.0,7.0,4,3,0,0.0,Account stable; no issues reported. Feedback recorded.,0
CUST_001054,Male,19,East,Social,Month-to-month,Direct debit,Standard,5G_FWA,Standard,26,70.3,1859.75,120.1,427,1,172.5,31.0,0,0,0,0.0,Account stable; no issues reported. Continue monitoring.,1
CUST_001055,Male,47,South,Organic,Month-to-month,Credit card,Standard,5G_FWA,Standard,14,59.0,728.53,158.9,199,0,196.8,25.0,3,2,1,20.2,Customer satisfied with service; routine check completed. Continue monitoring.,0
CUST_001056,Female,24,North,Organic,Two year,Direct debit,Basic,Fibre,Standard,13,60.42,743.61,277.8,337,0,368.1,27.0,1,0,0,0.0,All services working as expected; thank you note received. Continue monitoring.,0
CUST_001057,Male,61,East,Organic,Month-to-month,Bank transfer,Basic,Fibre,Standard,23,43.15,908.65,153.4,649,2,146.6,17.0,2,0,1,5.6,All services working as expected; thank you note received. Continue monitoring.,0
CUST_001058,Female,62,East,Organic,One year,Direct debit,Premium,Fibre,Standard,43,89.71,3778.78,339.3,475,1,269.3,20.0,3,0,1,23.2,Customer satisfied with service; routine check completed. Continue monitoring.,0
CUST_001059,Female,18,West,Partner,Month-to-month,Credit card,Premium,Fibre,Standard,31,97.03,2981.07,266.8,490,0,271.5,14.0,2,1,0,0.0,No recent problems; user happy with plan. Continue monitoring.,0
CUST_001060,Female,29,North,Social,Two year,Credit card,Basic,DSL,Standard,70,44.37,3071.61,53.8,381,0,41.1,48.0,3,4,0,0.0,All services working as expected; thank you note received. Feedback recorded.,0
CUST_001061,Female,33,West,Partner,Month-to-month,Credit card,Standard,DSL,Standard,22,70.2,1576.61,163.0,300,0,52.2,64.0,0,0,0,0.0,Customer satisfied with service; routine check completed. No action required.,0
CUST_001062,Female,18,South,Organic,One year,Direct debit,Premium,Fibre,Standard,46,97.99,4552.51,427.8,611,0,259.2,16.0,4,2,0,0.0,Customer satisfied with service; routine check completed. No action required.,0
CUST_001063,Female,52,North,Social,Two year,Credit card,Basic,None,Standard,27,24.78,576.38,0.0,661,0,7.5,45.0,2,1,0,0.0,Customer satisfied with service; routine check completed. Continue monitoring.,0
CUST_001064,Male,48,West,Organic,Month-to-month,Direct debit,Standard,Fibre,Standard,49,80.86,4070.3,268.0,404,1,223.8,12.0,2,0,0,0.0,Customer satisfied with service; routine check completed. No action required.,0
CUST_001065,Male,28,North,Paid Search,One year,Direct debit,Premium,Fibre,Standard,22,107.09,2346.62,214.2,591,0,124.1,25.0,1,0,0,0.0,Account stable; no issues reported. No action required.,0
CUST_001066,Male,35,East,Organic,Month-to-month,Credit card,Premium,None,Priority,43,92.03,3809.83,30.6,461,3,4.6,53.0,5,1,1,8.4,Customer requested plan review; offered options. Ticket logged.,1
CUST_001067,Female,26,North,Organic,Two year,Credit card,Basic,5G_FWA,Standard,71,47.95,3255.86,171.6,762,3,114.3,38.0,2,1,1,9.1,Account stable; no issues reported. Routine follow-up in 30 days.,0
CUST_001068,Female,34,North,Organic,Month-to-month,Credit card,Standard,Fibre,Standard,45,78.33,3608.0,339.4,219,2,278.6,19.0,1,2,0,0.0,Customer satisfied with service; routine check completed. Routine follow-up in 30 days.,0
CUST_001069,Female,48,South,Organic,Month-to-month,Cash,Basic,DSL,Standard,68,47.29,3171.25,,769,1,59.1,56.0,1,0,1,22.5,Customer satisfied with service; routine check completed. Routine follow-up in 30 days.,0
CUST_001070,Male,32,South,Organic,Month-to-month,Credit card,Premium,Fibre,Standard,14,84.3,1112.71,266.7,380,1,187.8,7.0,3,0,1,17.2,Account stable; no issues reported. No action required.,0
CUST_001071,Male,40,West,Social,Two year,Credit card,Basic,Fibre,Standard,14,,640.87,306.9,634,1,278.4,20.0,1,1,0,0.0,Account stable; no issues reported. No action required.,0
CUST_001072,Male,20,West,Organic,Month-to-month,Direct debit,Basic,DSL,Priority,7,63.03,567.27,107.0,793,1,74.4,45.0,1,0,1,19.1,No recent problems; user happy with plan. Feedback recorded.,0
CUST_001073,Male,18,West,Organic,Month-to-month,Direct debit,Standard,Fibre,Priority,19,79.18,1461.33,145.9,553,0,182.8,21.0,1,0,0,0.0,All services working as expected; thank you note received. Continue monitoring.,0
CUST_001074,Male,38,West,Paid Search,Month-to-month,Direct debit,Basic,Fibre,Priority,1,57.58,34.78,265.4,994,3,301.3,9.0,1,1,1,11.4,Customer satisfied with service; routine check completed. Continue monitoring.,1
CUST_001075,Male,75,East,Referral,Month-to-month,Direct debit,Premium,5G_FWA,Priority,47,93.09,4524.1,237.3,864,2,112.6,39.0,2,3,0,0.0,All services working as expected; thank you note received. No action required.,0
CUST_001076,Male,18,East,Paid Search,Month-to-month,Bank transfer,Standard,Fibre,Standard,2,80.23,207.18,293.7,770,2,244.3,15.0,1,0,0,0.0,No recent problems; user happy with plan. Continue monitoring.,0
CUST_001077,Male,34,East,Organic,Month-to-month,Direct debit,Basic,5G_FWA,Standard,4,52.69,2.39,116.2,742,1,103.3,27.0,4,0,0,0.0,Customer satisfied with service; routine check completed. Routine follow-up in 30 days.,0
CUST_001078,Female,54,North,Paid Search,Month-to-month,Credit card,Premium,Fibre,Priority,13,103.33,1361.77,307.7,850,5,256.4,19.0,1,0,0,0.0,All services working as expected; thank you note received. Feedback recorded.,0
CUST_001079,Male,34,South,Paid Search,Two year,Direct debit,Standard,None,Priority,41,65.2,2775.95,96.8,622,0,10.2,,0,1,0,0.0,No recent problems; user happy with plan. No action required.,0
CUST_001080,Female,23,South,Organic,One year,Credit card,Basic,Fibre,Standard,18,61.12,1083.52,260.5,603,3,240.8,12.0,2,1,1,15.2,Account stable; no issues reported. Continue monitoring.,0
CUST_001081,Female,28,East,Partner,Month-to-month,Direct debit,Premium,Fibre,Standard,10,94.15,817.26,183.9,616,1,271.1,18.0,0,1,0,0.0,All services working as expected; thank you note received. Feedback recorded.,0
CUST_001082,Female,53,East,Paid Search,Month-to-month,Bank transfer,Standard,DSL,Priority,71,73.64,5572.33,0.0,424,2,10.0,40.0,3,1,1,15.7,No recent problems; user happy with plan. Continue monitoring.,0
CUST_001083,Female,28,South,Organic,One year,Direct debit,Premium,Fibre,Standard,62,102.51,6370.94,306.3,528,2,234.0,19.0,0,0,1,23.9,All services working as expected; thank you note received. Feedback recorded.,0
CUST_001084,Female,51,East,Referral,Month-to-month,Direct debit,Basic,Fibre,Priority,57,58.67,3345.86,172.4,333,3,195.0,22.0,1,1,1,22.0,Account stable; no issues reported. Continue monitoring.,0
CUST_001085,Female,33,West,Paid Search,Two year,Bank transfer,Premium,Fibre,Standard,42,96.39,4049.32,244.3,525,0,233.3,21.0,5,0,0,0.0,No recent problems; user happy with plan. Feedback recorded.,1
CUST_001086,Male,49,South,Social,Month-to-month,Direct debit,Basic,Fibre,Standard,58,52.31,3197.6,227.8,435,2,137.5,5.0,3,2,0,0.0,No recent problems; user happy with plan. Feedback recorded.,0
CUST_001087,Female,51,South,Partner,Month-to-month,Credit card,Basic,Fibre,Priority,16,70.22,1176.44,259.7,322,0,167.3,18.0,1,0,1,10.1,All services working as expected; thank you note received. No action required.,0
CUST_001088,Female,54,East,Partner,Month-to-month,Credit card,Standard,Fibre,Standard,53,75.97,4021.55,176.9,243,2,218.5,16.0,0,0,0,0.0,Account stable; no issues reported. No action required.,0
CUST_001089,Female,27,South,Social,Two year,Direct debit,Basic,DSL,Standard,70,44.69,3216.29,112.4,737,0,39.0,60.0,1,1,0,0.0,Account stable; no issues reported. No action required.,0
CUST_001090,Male,39,East,Referral,Month-to-month,Bank transfer,Premium,Fibre,Standard,35,107.97,3854.99,242.8,283,1,245.4,16.0,2,0,0,0.0,All services working as expected; thank you note received. Feedback recorded.,0
CUST_001091,Male,30,West,Organic,One year,Credit card,Premium,Fibre,Standard,44,105.86,4679.25,229.2,542,1,240.6,16.0,1,0,0,0.0,Account stable; no issues reported. Continue monitoring.,0
CUST_001092,Male,42,West,Partner,Month-to-month,Credit card,Standard,Fibre,Standard,27,62.41,1475.68,305.5,552,2,88.5,,2,0,0,0.0,Account stable; no issues reported. Continue monitoring.,0
CUST_001093,Male,29,North,Organic,Month-to-month,Direct debit,Standard,None,Priority,55,61.35,3316.28,0.0,723,4,1.0,32.0,0,1,0,0.0,No recent problems; user happy with plan. Feedback recorded.,0
CUST_001094,Male,37,South,Partner,One year,Direct debit,Premium,5G_FWA,Standard,59,91.31,5596.04,171.6,940,3,245.8,27.0,0,0,1,20.9,Account stable; no issues reported. Feedback recorded.,0
CUST_001095,Male,41,South,Paid Search,Month-to-month,Direct debit,Basic,Fibre,Priority,48,60.6,2683.29,228.7,779,1,326.2,26.0,0,2,0,0.0,Customer satisfied with service; routine check completed. Routine follow-up in 30 days.,0
CUST_001096,Female,34,North,Paid Search,Month-to-month,Direct debit,Standard,Fibre,Standard,62,63.92,3895.81,162.9,202,0,177.6,29.0,2,2,1,19.7,Customer satisfied with service; routine check completed. Feedback recorded.,1
CUST_001097,Male,18,West,Organic,Month-to-month,Direct debit,Basic,Fibre,Standard,31,52.17,1866.69,178.8,547,2,152.5,15.0,1,0,1,6.9,All services working as expected; thank you note received. No action required.,0
CUST_001098,Female,69,South,Social,Two year,Direct debit,Premium,Fibre,Priority,48,107.76,5108.29,339.5,812,3,200.2,21.0,1,0,1,17.8,All services working as expected; thank you note received. Routine follow-up in 30 days.,0
CUST_001099,Male,33,North,Paid Search,One year,Credit card,Standard,5G_FWA,Priority,49,76.81,3782.28,234.3,763,3,133.5,29.0,1,0,1,8.2,All services working as expected; thank you note received. Continue monitoring.,0
CUST_001100,Female,48,East,Social,Month-to-month,Credit card,Standard,Fibre,Standard,31,86.28,2698.08,368.6,415,1,301.4,14.0,1,0,0,0.0,Account stable; no issues reported. Continue monitoring.,0
CUST_001101,Female,35,North,Organic,Month-to-month,Direct debit,Premium,Fibre,Standard,59,104.02,6277.35,227.4,155,0,280.4,16.0,0,0,0,0.0,All services working as expected; thank you note received. No action required.,0
CUST_001102,Female,42,East,Organic,Month-to-month,Credit card,Basic,DSL,Standard,11,48.01,370.88,74.4,173,0,51.4,27.0,0,0,1,6.0,Customer satisfied with service; routine check completed. Feedback recorded.,0
CUST_001103,Male,45,East,Paid Search,Month-to-month,Bank transfer,Basic,5G_FWA,Standard,23,57.39,1142.97,111.4,482,0,148.7,41.0,0,2,0,0.0,No recent problems; user happy with plan. No action required.,0
CUST_001104,NonBinary,22,South,Social,Month-to-month,Direct debit,Standard,Fibre,Standard,43,69.96,3222.17,361.3,772,0,262.7,16.0,1,1,0,0.0,All services working as expected; thank you note received. Feedback recorded.,0
CUST_001105,Female,31,North,Paid Search,Month-to-month,Direct debit,Premium,Fibre,Standard,9,95.0,845.66,369.9,534,0,322.6,27.0,1,2,1,7.1,All services working as expected; thank you note received. No action required.,0
CUST_001106,Male,59,North,Partner,Month-to-month,Bank transfer,Standard,5G_FWA,Standard,28,70.15,1839.83,85.6,810,1,113.6,36.0,2,0,1,15.5,No recent problems; user happy with plan. Routine follow-up in 30 days.,1
CUST_001107,Male,59,North,Referral,One year,Direct debit,Standard,Fibre,Priority,16,94.56,1559.08,233.7,721,2,198.3,6.0,1,2,0,0.0,Customer satisfied with service; routine check completed. Continue monitoring.,0
CUST_001108,Female,49,West,Partner,Month-to-month,Direct debit,Basic,DSL,Standard,30,43.7,1218.54,107.8,283,0,37.6,38.0,2,2,1,13.2,All services working as expected; thank you note received. Routine follow-up in 30 days.,0
CUST_001109,Male,35,South,Organic,Two year,Credit card,Standard,DSL,Standard,6,76.26,562.92,83.4,405,2,65.7,62.0,0,0,0,0.0,Account stable; no issues reported. No action required.,1
CUST_001110,Male,18,South,Partner,Month-to-month,Credit card,Standard,Fibre,Standard,61,81.39,5018.11,278.0,361,1,135.3,22.0,1,0,0,0.0,No recent problems; user happy with plan. Routine follow-up in 30 days.,0
CUST_001111,Male,51,South,Organic,One year,Credit card,Standard,Fibre,Standard,63,76.55,4953.89,246.1,502,1,125.4,5.0,4,1,0,0.0,All services working as expected; thank you note received. Routine follow-up in 30 days.,0
CUST_001112,Female,66,East,Organic,Month-to-month,Credit card,Standard,5G_FWA,Standard,38,72.11,,176.0,430,1,106.5,33.0,0,1,0,0.0,All services working as expected; thank you note received. Feedback recorded.,1
CUST_001113,Male,40,South,Paid Search,One year,Bank transfer,Basic,5G_FWA,Standard,29,46.83,1456.9,126.6,379,0,163.5,30.0,1,0,0,0.0,All services working as expected; thank you note received. Feedback recorded.,0
CUST_001114,Male,18,West,Paid Search,Two year,Credit card,Basic,Fibre,Standard,60,60.28,3463.53,229.9,873,2,143.6,7.0,0,0,0,0.0,All services working as expected; thank you note received. Continue monitoring.,0
CUST_001115,Male,65,East,Social,Month-to-month,Cash,Standard,Fibre,Priority,37,92.47,3330.81,293.9,453,1,246.9,29.0,1,1,1,17.1,Customer satisfied with service; routine check completed. Continue monitoring.,0
CUST_001116,Male,26,East,Organic,Month-to-month,Direct debit,Basic,Fibre,Priority,58,55.45,3259.36,97.6,697,1,224.3,12.0,0,0,0,0.0,Account stable; no issues reported. No action required.,0
CUST_001117,Male,50,East,Organic,One year,Direct debit,Standard,Fibre,Standard,50,77.19,4038.06,256.0,413,2,193.7,14.0,0,1,0,0.0,Account stable; no issues reported. Feedback recorded.,0
CUST_001118,Male,43,West,Partner,Two year,Cash,Premium,Fibre,Standard,47,98.39,4683.82,307.8,226,1,274.5,23.0,2,2,1,16.8,Customer satisfied with service; routine check completed. No action required.,0
CUST_001119,Female,63,South,Paid Search,Month-to-month,Bank transfer,Premium,DSL,Standard,48,79.04,3764.79,124.8,616,1,33.7,41.0,1,0,1,13.5,All services working as expected; thank you note received. Routine follow-up in 30 days.,0
CUST_001120,Female,44,East,Referral,One year,Direct debit,Premium,Fibre,Standard,34,100.98,3406.23,375.4,117,0,214.1,,3,1,0,0.0,No recent problems; user happy with plan. Routine follow-up in 30 days.,0
CUST_001121,Male,37,West,Organic,Month-to-month,Credit card,Standard,5G_FWA,Standard,27,72.36,1739.01,223.5,735,2,225.6,36.0,1,0,0,0.0,No recent problems; user happy with plan. Feedback recorded.,0
CUST_001122,Male,50,South,Paid Search,One year,Bank transfer,Basic,DSL,Standard,41,36.17,1536.53,71.6,520,3,47.5,36.0,1,1,0,0.0,All services working as expected; thank you note received. Feedback recorded.,0
CUST_001123,Male,42,East,Social,Month-to-month,Credit card,Basic,Fibre,Standard,68,65.71,4490.09,203.8,835,3,149.5,14.0,1,0,0,0.0,Account stable; no issues reported. Continue monitoring.,0
CUST_001124,Female,28,West,Partner,Two year,Direct debit,Standard,Fibre,Standard,26,76.45,2135.27,184.4,292,1,124.1,19.0,0,1,1,8.3,Customer satisfied with service; routine check completed. Continue monitoring.,0
CUST_001125,Male,48,North,Partner,One year,Cash,Basic,Fibre,Standard,67,55.91,3634.88,165.8,37,0,187.9,12.0,2,0,1,11.9,Customer satisfied with service; routine check completed. Routine follow-up in 30 days.,0
CUST_001126,Female,57,West,Organic,Month-to-month,Direct debit,Premium,DSL,Standard,46,88.93,4287.91,191.2,347,0,39.3,50.0,2,0,0,0.0,Account stable; no issues reported. No action required.,0
CUST_001127,Female,27,North,Organic,Month-to-month,Bank transfer,Standard,Fibre,Standard,25,68.9,1615.26,238.4,864,0,211.7,23.0,2,0,0,0.0,Customer satisfied with service; routine check completed. Feedback recorded.,0
CUST_001128,Male,33,East,Paid Search,Two year,Credit card,Standard,DSL,Priority,13,66.34,721.18,86.6,449,1,18.4,23.0,0,1,0,0.0,All services working as expected; thank you note received. Feedback recorded.,0
CUST_001129,Female,57,North,Paid Search,One year,Direct debit,Standard,DSL,Standard,15,74.08,1258.08,125.0,854,1,25.7,48.0,1,2,0,0.0,Account stable; no issues reported. No action required.,1
CUST_001130,Female,32,South,Partner,Month-to-month,Credit card,Premium,DSL,Standard,71,86.24,6214.59,103.8,700,0,45.1,35.0,3,0,1,17.0,Customer satisfied with service; routine check completed. Feedback recorded.,1
CUST_001131,Male,18,East,Partner,Two year,Bank transfer,Standard,5G_FWA,Standard,37,73.44,2825.41,91.8,0,0,100.6,20.0,0,1,1,16.1,All services working as expected; thank you note received. No action required.,0
CUST_001132,Male,22,South,Organic,One year,Credit card,Standard,None,Standard,55,44.87,2379.96,0.0,554,0,11.1,58.0,0,4,0,0.0,All services working as expected; thank you note received. Routine follow-up in 30 days.,0
CUST_001133,Female,29,East,Partner,Month-to-month,Direct debit,Standard,Fibre,Standard,62,72.0,4403.63,241.2,518,1,305.6,12.0,1,2,1,14.8,No recent problems; user happy with plan. No action required.,1
CUST_001134,Female,59,South,Organic,Month-to-month,Credit card,Basic,DSL,Priority,20,53.29,1201.5,140.9,337,0,50.3,48.0,2,5,0,0.0,Account stable; no issues reported. Feedback recorded.,1
CUST_001135,Male,62,North,Partner,Month-to-month,Credit card,Standard,Fibre,Standard,9,75.63,695.4,250.5,319,0,157.9,31.0,2,1,1,21.9,Customer satisfied with service; routine check completed. Routine follow-up in 30 days.,0
CUST_001136,Male,18,East,Paid Search,Two year,Direct debit,Basic,Fibre,Standard,64,54.55,,238.5,624,0,209.5,16.0,1,2,0,0.0,Account stable; no issues reported. Feedback recorded.,0
CUST_001137,Female,28,South,Referral,One year,Direct debit,Standard,Fibre,Standard,41,94.92,3975.47,336.4,745,2,186.3,27.0,1,0,0,0.0,Account stable; no issues reported. Feedback recorded.,1
CUST_001138,Male,50,South,Paid Search,Month-to-month,Direct debit,Standard,Fibre,Standard,48,84.61,3939.57,237.6,395,1,239.7,141.0,2,0,0,0.0,Account stable; no issues reported. Routine follow-up in 30 days.,0
CUST_001139,Female,63,West,Partner,Month-to-month,Credit card,Basic,Fibre,Standard,45,61.86,2959.5,301.3,397,2,262.2,5.0,2,0,0,0.0,Customer satisfied with service; routine check completed. No action required.,0
CUST_001140,Female,35,East,Social,Month-to-month,Credit card,Standard,Fibre,Standard,48,69.41,3261.85,233.8,544,1,284.0,12.0,0,1,0,0.0,All services working as expected; thank you note received. Feedback recorded.,1
CUST_001141,Male,33,West,Paid Search,One year,Direct debit,Basic,Fibre,Standard,64,70.26,4492.92,187.5,953,2,224.8,22.0,1,1,1,7.3,Account stable; no issues reported. Continue monitoring.,0
CUST_001142,Female,18,East,Paid Search,Month-to-month,Direct debit,Standard,5G_FWA,Standard,44,77.68,3383.92,164.4,252,2,80.3,19.0,2,0,0,0.0,All services working as expected; thank you note received. Feedback recorded.,0
CUST_001143,Male,42,East,Paid Search,One year,Direct debit,Basic,Fibre,Standard,54,53.45,2893.17,270.8,612,0,184.1,26.0,0,0,0,0.0,All services working as expected; thank you note received. No action required.,0
CUST_001144,Male,32,West,Paid Search,Two year,Direct debit,Premium,Fibre,Standard,11,86.92,1076.93,293.9,448,1,345.2,16.0,1,0,0,0.0,No recent problems; user happy with plan. Routine follow-up in 30 days.,0
CUST_001145,Male,18,North,Social,Month-to-month,Direct debit,Standard,Fibre,Standard,51,59.21,2879.46,206.6,438,1,145.6,23.0,2,0,1,8.5,No recent problems; user happy with plan. Routine follow-up in 30 days.,0
CUST_001146,Female,36,South,Referral,Month-to-month,Direct debit,Premium,DSL,Standard,48,91.91,4265.11,156.3,754,3,38.7,40.0,2,0,1,21.6,Account stable; no issues reported. No action required.,1
CUST_001147,Female,22,North,Social,Two year,Credit card,Standard,5G_FWA,Standard,35,73.11,2603.79,276.3,487,0,94.2,38.0,0,1,1,13.8,Customer satisfied with service; routine check completed. No action required.,0
CUST_001148,Male,36,East,Partner,Month-to-month,Credit card,Standard,DSL,Standard,40,57.39,2514.86,197.3,26,0,53.5,45.0,0,1,0,0.0,Account stable; no issues reported. Continue monitoring.,0
CUST_001149,Male,45,North,Paid Search,Month-to-month,Direct debit,Standard,Fibre,Standard,64,80.49,5078.09,254.2,258,1,188.0,36.0,0,0,1,13.6,No recent problems; user happy with plan. No action required.,0
CUST_001150,Male,29,North,Organic,Month-to-month,Credit card,Basic,5G_FWA,Standard,52,60.36,3080.19,313.8,895,2,127.9,40.0,0,0,0,0.0,No recent problems; user happy with plan. Routine follow-up in 30 days.,0
CUST_001151,Male,51,South,Referral,Month-to-month,Direct debit,Standard,DSL,Standard,72,62.89,4523.16,90.7,412,1,42.7,28.0,0,0,0,0.0,Customer satisfied with service; routine check completed. Continue monitoring.,0
CUST_001152,Female,45,West,Social,One year,Direct debit,Standard,DSL,Standard,63,59.84,3743.96,136.4,726,1,60.6,61.0,0,0,0,0.0,All services working as expected; thank you note received. No action required.,0
CUST_001153,Female,18,South,Organic,One year,Credit card,Basic,5G_FWA,Standard,33,56.37,1976.27,224.2,195,0,54.8,31.0,2,2,0,0.0,Account stable; no issues reported. Routine follow-up in 30 days.,1
CUST_001154,Female,18,East,Paid Search,Two year,Direct debit,Basic,5G_FWA,Priority,27,55.67,1457.33,141.7,219,0,92.2,46.0,0,1,1,20.9,No recent problems; user happy with plan. No action required.,0
CUST_001155,Male,48,West,Referral,Month-to-month,Direct debit,Standard,5G_FWA,Standard,13,66.79,872.06,201.5,566,2,180.4,58.0,2,0,0,0.0,All services working as expected; thank you note received. Continue monitoring.,1
CUST_001156,Male,63,West,Partner,Month-to-month,Bank transfer,Basic,5G_FWA,Standard,56,51.17,2965.81,136.8,560,1,159.5,36.0,1,1,0,0.0,All services working as expected; thank you note received. Continue monitoring.,0
CUST_001157,Male,32,North,Paid Search,Month-to-month,Direct debit,Standard,Fibre,Standard,71,73.09,5213.25,279.5,996,3,227.4,15.0,1,1,0,0.0,Customer satisfied with service; routine check completed. Continue monitoring.,0
CUST_001158,Female,40,East,Organic,Month-to-month,Credit card,Premium,5G_FWA,Standard,54,101.67,5595.5,252.3,562,1,192.3,26.0,0,0,0,0.0,Customer satisfied with service; routine check completed. No action required.,0
CUST_001159,Female,63,South,Referral,Month-to-month,Direct debit,Standard,Fibre,Standard,43,69.11,2862.56,314.1,900,1,234.5,24.0,0,0,0,0.0,All services working as expected; thank you note received. No action required.,0
CUST_001160,Female,33,North,Partner,Month-to-month,Direct debit,Standard,Fibre,Standard,66,82.01,5359.81,286.2,484,1,318.4,24.0,1,0,0,0.0,Customer satisfied with service; routine check completed. No action required.,0
CUST_001161,Male,29,East,Partner,One year,Direct debit,Standard,DSL,Priority,58,68.59,3898.86,16.8,420,0,48.8,15.0,2,0,0,0.0,No recent problems; user happy with plan. No action required.,0
CUST_001162,Male,45,West,Organic,Month-to-month,Direct debit,Premium,Fibre,Standard,70,101.43,7214.35,275.2,500,0,186.7,8.0,1,1,0,0.0,Account stable; no issues reported. Continue monitoring.,0
CUST_001163,Male,46,North,Paid Search,Month-to-month,Bank transfer,Standard,Fibre,Standard,46,71.82,3222.53,322.9,334,1,187.4,5.0,1,0,0,0.0,No recent problems; user happy with plan. Continue monitoring.,0
CUST_001164,Female,28,South,Organic,One year,Credit card,Basic,None,Standard,66,32.78,2148.24,61.4,738,0,16.0,54.0,0,0,1,21.5,Customer satisfied with service; routine check completed. Feedback recorded.,0
CUST_001165,Female,25,South,Partner,Month-to-month,Direct debit,Premium,DSL,Standard,21,85.09,1789.91,281.4,547,1,43.7,24.0,3,1,1,19.3,No recent problems; user happy with plan. Feedback recorded.,1
CUST_001166,Female,39,South,Social,Two year,Credit card,Basic,Fibre,Standard,22,53.89,1173.48,163.7,569,1,200.0,18.0,1,2,0,0.0,Account stable; no issues reported. Continue monitoring.,1
CUST_001167,Female,27,East,Organic,One year,Direct debit,Standard,Fibre,Standard,63,90.01,5570.27,291.8,397,0,170.1,24.0,1,0,1,17.7,No recent problems; user happy with plan. Continue monitoring.,0
CUST_001168,Male,19,North,Organic,Month-to-month,Credit card,Standard,5G_FWA,Standard,66,72.72,4808.26,156.7,554,0,143.7,36.0,2,0,1,20.3,Customer satisfied with service; routine check completed. Feedback recorded.,0
CUST_001169,Male,28,East,Paid Search,Month-to-month,Bank transfer,Premium,Fibre,Standard,55,88.16,4863.32,310.1,436,1,172.5,17.0,1,0,0,0.0,All services working as expected; thank you note received. No action required.,1
CUST_001170,Male,39,South,Organic,Month-to-month,Bank transfer,Standard,Fibre,Standard,52,69.13,3774.09,284.8,160,0,195.6,20.0,2,0,1,20.9,All services working as expected; thank you note received. Feedback recorded.,0
CUST_001171,Female,45,South,Organic,Month-to-month,Credit card,Standard,DSL,Standard,40,64.2,2726.01,77.3,103,0,39.1,40.0,1,0,0,0.0,Account stable; no issues reported. No action required.,0
CUST_001172,Female,29,West,Organic,Two year,Credit card,Standard,None,Standard,61,52.42,3072.22,6.4,430,0,11.8,69.0,1,2,0,0.0,No recent problems; user happy with plan. Feedback recorded.,0
CUST_001173,Male,66,East,Social,Two year,Credit card,Premium,None,Standard,70,67.8,4855.82,61.0,656,1,8.4,42.0,2,1,0,0.0,All services working as expected; thank you note received. No action required.,0
CUST_001174,Male,30,West,Paid Search,Month-to-month,Cash,Standard,Fibre,Standard,22,79.96,1559.59,256.2,777,0,127.0,18.0,2,1,0,0.0,Account stable; no issues reported. No action required.,0
CUST_001175,Female,24,West,Paid Search,Two year,Bank transfer,Standard,Fibre,Standard,52,75.11,4009.22,233.8,587,2,235.2,23.0,1,2,1,6.7,No recent problems; user happy with plan. Routine follow-up in 30 days.,0
CUST_001176,Male,22,East,Organic,One year,Credit card,Standard,Fibre,Standard,21,67.66,1240.3,267.6,341,0,207.1,29.0,2,1,0,0.0,Account stable; no issues reported. Continue monitoring.,0
CUST_001177,Male,72,East,Paid Search,Two year,Credit card,Standard,Fibre,Standard,12,72.58,902.49,277.9,491,2,221.3,16.0,2,2,0,0.0,All services working as expected; thank you note received. Continue monitoring.,1
