Customer_ID,Age,Gender,Region,Marketing_Channel,Annual_Income,Loan_Amount,Credit_Score,Employment_Length_Years,Number_of_Dependents,Previous_Defaults,Existing_Debt,Customer_Feedback,Loan_Default
CUST00770,61,Female,East,Online,42813.49,39282.38,657.0,8.3,2,0,6052.37,Having trouble keeping up with payments. Wish I had better understood the terms.,1
CUST00771,48,Male,East,Email,104363.55,7400.1,711.0,,0,1,29897.27,The online portal makes managing payments very convenient. No issues so far.,0
CUST00772,33,Male,East,Online,50116.77,25067.08,713.0,6.3,1,0,23318.17,Good experience overall. The interest rate is reasonable for my credit profile.,0
CUST00773,47,Male,North,Phone,59063.19,9074.77,575.0,0.1,1,2,7019.99,I'm struggling to make payments. The interest rate is too high for my current situation.,1
CUST00774,51,Male,North,Social_Media,74569.96,42747.01,793.0,12.1,2,0,,Smooth application and approval. Rates are competitive and fair.,0
CUST00775,47,Female,North,Online,63701.64,29536.26,685.0,3.2,3,1,34530.14,Struggling financially and the bank has been inflexible with payment arrangements.,1
CUST00776,21,Female,East,Social_Media,33115.92,42599.29,850.0,5.1,0,0,48889.1,Struggling financially and the bank has been inflexible with payment arrangements.,1
CUST00777,31,Male,East,Branch,96086.18,25387.01,743.0,,0,0,7288.65,Very satisfied with the service. Payment schedule works well for my budget.,0
CUST00778,37,Male,South,Social_Media,,12537.36,683.0,0.4,1,0,25768.8,The loan approval process didn't adequately assess my repayment capacity.,1
CUST00779,39,Male,West,Phone,83549.5,16878.59,624.0,1.4,2,0,10226.15,Decent experience. Wish the rates were lower but understand my credit situation.,0
CUST00780,47,Male,Central,Branch,99328.51,36964.85,671.0,4.1,0,0,34573.45,Service is adequate. Would prefer lower interest but it's acceptable.,0
CUST00781,42,Female,North,Online,30737.88,8691.01,691.0,2.1,1,2,10653.48,Very disappointed with the loan terms. Finding it difficult to manage monthly payments.,1
CUST00782,23,Other,East,Branch,99751.53,16092.17,797.0,,1,0,22028.28,Helpful staff answered all my questions. Feel confident about this loan.,0
CUST00783,44,Female,West,Online,200000.0,14811.41,778.0,40.0,0,0,15004.95,Smooth application and approval. Rates are competitive and fair.,0
CUST00784,47,Male,South,Online,87579.68,20994.84,716.0,14.0,1,1,1511.38,Very satisfied with the service. Payment schedule works well for my budget.,0
CUST00785,46,Female,South,Online,129156.06,31606.55,821.0,17.2,2,0,6458.54,Smooth application and approval. Rates are competitive and fair.,0
CUST00786,52,Female,West,Branch,111138.45,41947.23,518.0,22.1,3,0,21741.01,Financial burden is overwhelming. The loan has become a significant source of stress.,1
CUST00787,50,Female,Central,Email,98072.45,9816.09,717.0,,1,0,19921.02,Quick approval process and transparent about all fees. Very satisfied.,0
CUST00788,45,Male,West,Online,112984.05,13017.25,780.0,2.8,2,1,16513.93,Great experience! Easy application process and reasonable interest rates.,0
CUST00789,39,Male,East,Online,121995.01,10401.53,723.0,2.1,2,0,42000.82,Great experience! Easy application process and reasonable interest rates.,0
CUST00790,20,Male,West,Phone,124295.77,21492.95,573.0,14.2,2,0,24551.97,The loan amount was more than I could handle. I'm having financial difficulties now.,1
CUST00791,45,Male,South,Online,42769.0,11072.76,791.0,9.1,3,1,22462.59,Very satisfied with the service. Payment schedule works well for my budget.,0
CUST00792,42,Male,West,Online,116243.74,27123.35,740.0,2.2,0,1,1480.42,The loan amount was more than I could handle. I'm having financial difficulties now.,1
CUST00793,43,Male,East,Online,65341.72,45403.38,707.0,3.8,3,0,25416.47,Smooth application and approval. Rates are competitive and fair.,0
CUST00794,24,Female,North,Social_Media,126419.84,8043.97,687.0,5.7,2,1,3133.53,Okay service. Some months are challenging but keeping up with payments.,0
CUST00795,27,Female,West,Email,91046.55,13272.28,839.0,6.0,2,1,,Very satisfied with the service. Payment schedule works well for my budget.,0
CUST00796,52,Male,East,Branch,42528.02,54049.43,715.0,17.6,4,0,3171.57,Financial burden is overwhelming. The loan has become a significant source of stress.,1
CUST00797,39,Male,South,Phone,134703.46,24657.86,660.0,3.8,2,1,19017.03,Average experience. No major complaints but nothing exceptional either.,0
CUST00798,48,Female,Central,Branch,52126.38,16251.88,615.0,19.1,0,0,,Not satisfied with the support provided when I started having payment difficulties.,1
CUST00799,40,Female,North,Phone,63950.26,89039.28,740.0,4.7,1,0,12460.9,Not satisfied with the support provided when I started having payment difficulties.,1
CUST00800,40,Female,South,Phone,149897.34,18625.51,758.0,11.0,1,0,12779.84,Professional service and clear communication about terms and conditions.,0
CUST00801,51,Other,North,Phone,78187.25,30865.71,684.0,21.3,0,0,5927.83,Service is adequate. Would prefer lower interest but it's acceptable.,0
CUST00802,33,Female,West,Online,62751.51,13600.68,635.0,19.1,5,0,28762.54,Process was fine. The loan serves its purpose even if terms aren't ideal.,0
CUST00803,41,Other,West,Online,210766.15143432296,12289.43,786.0,0.5,2,1,3502.71,Good experience overall. The interest rate is reasonable for my credit profile.,0
CUST00804,34,Male,South,Branch,62177.42,31960.68,,1.8,2,0,15007.49,Okay service. Some months are challenging but keeping up with payments.,0
CUST00805,34,Male,West,Email,104271.96,57025.06,837.0,5.2,0,0,12326.52,The online portal makes managing payments very convenient. No issues so far.,0
CUST00806,36,Male,South,Phone,63001.3,16668.25,621.0,4.5,5,0,17671.43,Okay service. Some months are challenging but keeping up with payments.,0
CUST00807,42,Male,West,Email,71994.63,11796.0,577.0,8.2,3,1,23694.21,Financial burden is overwhelming. The loan has become a significant source of stress.,1
CUST00808,34,Male,East,Social_Media,94563.47,38879.77,587.0,23.2,4,0,11774.53,Decent experience. Wish the rates were lower but understand my credit situation.,0
CUST00809,55,Female,South,Online,89813.34,16764.11,591.0,1.0,0,0,25537.73,Having trouble keeping up with payments. Wish I had better understood the terms.,1
CUST00810,29,Female,Central,Phone,53927.39,27345.23,661.0,4.8,2,0,12965.97,Having trouble keeping up with payments. Wish I had better understood the terms.,1
CUST00811,37,Female,South,Phone,104860.47,16378.09,642.0,1.7,0,1,17226.62,Reasonable experience given my credit score. Making it work.,0
CUST00812,34,Male,North,Social_Media,58177.51,18008.65,,18.0,0,0,5022.7,Great experience! Easy application process and reasonable interest rates.,0
CUST00813,57,Female,East,Social_Media,46408.34,12978.19,750.0,26.7,1,1,9519.3,Quick approval process and transparent about all fees. Very satisfied.,0
CUST00814,42,Female,Central,Phone,34151.02,32471.92,662.0,5.2,1,0,2792.36,The process was okay. Interest rate is a bit high but manageable.,0
CUST00815,52,Male,South,Online,67743.96,27830.85,850.0,0.9,2,0,13995.46,Efficient process from application to disbursement. Would use again.,0
CUST00816,22,Female,North,Email,,27254.18,,12.3,1,0,22773.3,Fair service. The loan helps but the terms could be better.,0
CUST00817,43,Male,South,Online,50832.56,14405.93,671.0,9.6,2,2,11328.18,Financial burden is overwhelming. The loan has become a significant source of stress.,1
CUST00818,50,Male,East,Email,72805.24,26399.23,577.0,3.5,0,0,12386.35,Having trouble keeping up with payments. Wish I had better understood the terms.,1
CUST00819,40,Female,North,Social_Media,120739.38,61732.63,,17.5,1,0,17900.65,Having trouble keeping up with payments. Wish I had better understood the terms.,1
CUST00820,52,Male,West,Branch,64686.71,11839.77,703.0,29.8,1,0,19333.62,Professional service and clear communication about terms and conditions.,0
CUST00821,33,Male,Central,Phone,39383.78,13656.16,585.0,6.5,1,0,2662.3,Okay service. Some months are challenging but keeping up with payments.,0
CUST00822,56,Female,East,Branch,69878.92,14078.13,640.0,6.7,1,0,8120.55,Reasonable experience given my credit score. Making it work.,0
CUST00823,67,Female,South,Branch,118523.4,23401.9,706.0,2.8,3,1,3145.53,Having trouble keeping up with payments. Wish I had better understood the terms.,1
CUST00824,35,Male,South,Branch,64040.13,11365.12,638.0,7.0,3,0,9722.63,Service is adequate. Would prefer lower interest but it's acceptable.,0
CUST00825,34,Male,North,Email,130483.07,65716.58199192915,621.0,4.6,2,0,36993.99,Okay service. Some months are challenging but keeping up with payments.,0
CUST00826,57,Male,Central,Social_Media,72622.67,7674.24,742.0,2.9,0,0,22994.31,The loan approval process didn't adequately assess my repayment capacity.,1
CUST00827,58,Female,South,Social_Media,275806.5813156867,34845.36,577.0,0.6,5,0,13246.63,Financial burden is overwhelming. The loan has become a significant source of stress.,1
CUST00828,33,Male,South,Online,80788.57,26958.28,592.0,2.3,0,0,43961.54,Having trouble keeping up with payments. Wish I had better understood the terms.,1
CUST00829,34,Male,West,Email,127473.08,60873.86,694.0,1.8,0,0,16684.95,Decent experience. Wish the rates were lower but understand my credit situation.,0
CUST00830,36,Female,East,Email,178404.47,12142.25,747.0,6.2,0,2,59958.81,Great experience! Easy application process and reasonable interest rates.,0
CUST00831,23,Female,West,Online,59415.06,39819.24,704.0,7.4,0,0,14775.74,Efficient process from application to disbursement. Would use again.,0
CUST00832,28,Male,North,Online,78688.12,20578.2,662.0,7.5,3,0,8088.26,Reasonable experience given my credit score. Making it work.,0
CUST00833,27,Female,West,Online,120698.11,18253.77,655.0,3.9,3,0,4659.02,Okay service. Some months are challenging but keeping up with payments.,0
CUST00834,30,Female,Central,Social_Media,82056.99,11822.62,760.0,4.4,0,0,21301.65,Excellent customer support throughout the loan process. Highly recommend!,0
CUST00835,39,Male,West,Phone,33590.82,16517.06,748.0,14.4,2,1,9641.59,Struggling financially and the bank has been inflexible with payment arrangements.,1
CUST00836,42,Male,Central,Email,64472.13,16954.34,683.0,,1,1,14753.87,Reasonable experience given my credit score. Making it work.,0
CUST00837,58,Female,North,Online,81743.23,9103.66,657.0,35.2,1,0,18950.05,Decent experience. Wish the rates were lower but understand my credit situation.,0
CUST00838,28,Male,East,Email,144179.43,26789.17,682.0,4.6,1,0,6421.76,Decent experience. Wish the rates were lower but understand my credit situation.,0
CUST00839,51,Female,West,Online,76786.85,24747.32,621.0,8.4,1,0,16480.59,Financial burden is overwhelming. The loan has become a significant source of stress.,1
CUST00840,37,Male,East,Branch,49445.94,30791.22,667.0,0.4,1,0,11479.95,Very disappointed with the loan terms. Finding it difficult to manage monthly payments.,1
CUST00841,39,Male,South,Phone,82616.65,37128.777367419905,640.0,8.5,1,0,3350.95,Service is adequate. Would prefer lower interest but it's acceptable.,0
CUST00842,48,Male,South,Online,137178.32,35643.21,671.0,15.3,0,1,19688.86,Okay service. Some months are challenging but keeping up with payments.,0
CUST00843,26,Male,North,Email,55482.24,46857.06,,22.8,1,0,21557.84,Financial burden is overwhelming. The loan has become a significant source of stress.,1
CUST00844,44,Male,South,Online,58500.3,19074.02,721.0,40.0,0,0,32410.15,Great experience! Easy application process and reasonable interest rates.,0
CUST00845,41,Male,North,Phone,55843.02,12278.47,745.0,,0,0,4803.28,Efficient process from application to disbursement. Would use again.,0
CUST00846,45,Female,West,Branch,41331.56,22688.49,649.0,6.9,2,0,49596.53,Service is acceptable. Making payments on time but it's tight some months.,0
CUST00847,43,Other,North,Phone,75265.15,22070.92,615.0,4.8,0,0,7025.03,Average experience. No major complaints but nothing exceptional either.,0
CUST00848,69,Female,North,Online,71408.66,19664.27,736.0,6.6,1,0,1733.45,Smooth application and approval. Rates are competitive and fair.,0
CUST00849,32,Female,East,Online,,30834.02,694.0,1.4,3,1,13683.9,The loan amount was more than I could handle. I'm having financial difficulties now.,1
CUST00850,33,Male,East,Social_Media,51018.04,17738.94,650.0,15.5,3,0,17679.56,Service is adequate. Would prefer lower interest but it's acceptable.,0
CUST00851,32,Other,Central,Online,79705.0,11752.18,790.0,19.2,2,0,11858.43,Helpful staff answered all my questions. Feel confident about this loan.,0
CUST00852,33,Male,East,Email,98841.2,23934.22,634.0,4.8,1,0,4737.23,Okay service. Some months are challenging but keeping up with payments.,0
CUST00853,32,Female,South,Social_Media,,31727.78,520.0,2.6,3,3,9044.07,The loan approval process didn't adequately assess my repayment capacity.,1
CUST00854,54,Other,West,Online,102530.99,33300.04,623.0,1.2,0,3,16925.0,The loan amount was more than I could handle. I'm having financial difficulties now.,1
CUST00855,57,Female,East,Online,73277.37,17069.15,809.0,9.2,0,1,54443.34,Struggling financially and the bank has been inflexible with payment arrangements.,1
CUST00856,33,Other,North,Phone,,25983.28,654.0,,3,1,4967.68,The process was okay. Interest rate is a bit high but manageable.,0
CUST00857,30,Female,East,Social_Media,66309.39,47391.51,638.0,19.2,3,0,8025.19,Reasonable experience given my credit score. Making it work.,0
CUST00858,45,Male,Central,Social_Media,27263.85,40515.54,682.0,8.9,3,1,3816.09,Reasonable experience given my credit score. Making it work.,0
CUST00859,33,Male,South,Branch,79875.98,8829.62,760.0,8.3,5,2,9704.01,I'm struggling to make payments. The interest rate is too high for my current situation.,1
CUST00860,47,Female,South,Email,54685.25,17834.03,673.0,6.6,2,0,,Process was fine. The loan serves its purpose even if terms aren't ideal.,0
CUST00861,42,Male,North,Online,30494.74,45538.09,727.0,0.4,0,0,26727.39,Struggling financially and the bank has been inflexible with payment arrangements.,1
CUST00862,21,Female,North,Social_Media,86486.72,8805.31,664.0,21.5,2,0,17172.77,The process was okay. Interest rate is a bit high but manageable.,0
CUST00863,58,Other,East,Social_Media,136388.05,21030.6,,,0,0,35843.61,The online portal makes managing payments very convenient. No issues so far.,0
CUST00864,61,Male,East,Online,36762.6,15152.0,694.0,40.0,3,0,12955.43,Reasonable experience given my credit score. Making it work.,0
CUST00865,32,Female,North,Online,89702.83,26316.06,648.0,6.2,0,0,332.47,Decent experience. Wish the rates were lower but understand my credit situation.,0
CUST00866,35,Female,Central,Online,61489.57,6695.87,700.0,9.9,1,0,17758.12,The application was straightforward. Managing the payments adequately.,0
CUST00867,43,Female,West,Online,52107.04,42939.38,636.0,0.5,0,2,2423.14,The loan amount was more than I could handle. I'm having financial difficulties now.,1
CUST00868,44,Other,East,Email,52154.9,21637.79,569.0,8.0,0,0,26152.55,I regret taking this loan. The repayment schedule doesn't work with my income.,1
CUST00869,47,Female,Central,Branch,61483.24,11335.28,678.0,11.6,0,1,,Financial burden is overwhelming. The loan has become a significant source of stress.,1
CUST00870,64,Other,North,Online,61386.53,13965.34,576.0,12.1,0,0,7725.34,Service is adequate. Would prefer lower interest but it's acceptable.,0
CUST00871,37,Female,East,Branch,71990.3,26861.67,727.0,11.8,1,0,4383.21,Smooth application and approval. Rates are competitive and fair.,0
CUST00872,30,Male,West,Social_Media,,13360.01,,2.1,2,0,8719.91,Fair service. The loan helps but the terms could be better.,0
CUST00873,23,Male,Central,Phone,,55909.5,793.0,29.6,4,0,,Quick approval process and transparent about all fees. Very satisfied.,0
CUST00874,31,Female,West,Branch,93505.84,20169.11,653.0,40.0,2,0,45020.74,Average experience. No major complaints but nothing exceptional either.,0
CUST00875,39,Male,South,Online,48219.72,49855.6,678.0,0.6,3,0,11691.62,The process was okay. Interest rate is a bit high but manageable.,0
CUST00876,61,Female,Central,Social_Media,82184.11,23958.74,562.0,22.0,2,0,15738.67,Struggling financially and the bank has been inflexible with payment arrangements.,1
CUST00877,33,Female,North,Email,62855.31,32468.19,591.0,2.7,4,0,12225.32,Service is acceptable. Making payments on time but it's tight some months.,0
CUST00878,42,Male,Central,Online,57438.19,31315.41,545.0,9.4,4,0,15764.44,Having trouble keeping up with payments. Wish I had better understood the terms.,1
CUST00879,39,Female,Central,Online,157392.35,16254.54,766.0,3.3,1,0,15061.86,Good experience overall. The interest rate is reasonable for my credit profile.,0
CUST00880,54,Female,North,Online,41691.52,32710.51,643.0,27.5,0,0,13146.59,Okay service. Some months are challenging but keeping up with payments.,0
CUST00881,70,Female,West,Online,140880.18,17086.82,786.0,0.9,1,0,7501.37,Customer service has been unhelpful with my payment issues. Very stressful experience.,1
CUST00882,33,Male,North,Phone,,8426.29,465.0,,1,0,21863.4,Very disappointed with the loan terms. Finding it difficult to manage monthly payments.,1
CUST00883,34,Male,South,Social_Media,55284.01,19130.94,803.0,4.5,2,0,4966.07,Smooth application and approval. Rates are competitive and fair.,0
CUST00884,52,Male,East,Branch,106831.89,10491.56,674.0,3.2,0,0,19081.73,Average experience. No major complaints but nothing exceptional either.,0
CUST00885,48,Female,East,Email,24773.84,16743.93,707.0,8.3,1,0,22162.32,Very satisfied with the service. Payment schedule works well for my budget.,0
CUST00886,62,Male,Central,Branch,53105.17,21219.63,594.0,1.1,0,0,1877.31,The process was okay. Interest rate is a bit high but manageable.,0
CUST00887,47,Female,West,Email,48488.26,12482.98,722.0,10.1,1,0,4520.97,Customer service has been unhelpful with my payment issues. Very stressful experience.,1
CUST00888,35,Male,East,Email,86949.93,29969.89,,31.5,0,0,2200.04,The application was straightforward. Managing the payments adequately.,0
CUST00889,47,Male,West,Online,99731.02,16969.57,584.0,13.1,1,0,31442.06,The process was okay. Interest rate is a bit high but manageable.,0
CUST00890,53,Female,Central,Branch,86315.97,10330.39,583.0,15.7,1,0,8442.08,The process was okay. Interest rate is a bit high but manageable.,0
CUST00891,49,Female,North,Phone,77496.34,12593.68,581.0,3.6,1,1,30294.41,The loan approval process didn't adequately assess my repayment capacity.,1
CUST00892,46,Male,Central,Online,110118.18,23096.91,710.0,3.1,0,1,10033.74,Professional service and clear communication about terms and conditions.,0
CUST00893,52,Male,North,Branch,102944.92,18644.23,629.0,5.8,2,0,5364.52,Very disappointed with the loan terms. Finding it difficult to manage monthly payments.,1
CUST00894,54,Male,West,Branch,54724.09,25730.25,548.0,0.4,1,1,7169.98,Very disappointed with the loan terms. Finding it difficult to manage monthly payments.,1
CUST00895,56,Female,South,Social_Media,,23193.71,709.0,23.3,0,0,14849.44,Customer service has been unhelpful with my payment issues. Very stressful experience.,1
CUST00896,47,Female,North,Branch,100266.59,11961.1,506.0,1.2,0,0,21993.77,Very disappointed with the loan terms. Finding it difficult to manage monthly payments.,1
CUST00897,37,Male,East,Email,71681.16,14944.63,786.0,18.7,1,3,13486.94,Customer service has been unhelpful with my payment issues. Very stressful experience.,1
CUST00898,41,Male,West,Branch,73861.7,35470.17,838.0,0.7,1,1,25516.71,The online portal makes managing payments very convenient. No issues so far.,0
CUST00899,54,Male,South,Email,78151.94,13083.15,575.0,13.8,1,0,11478.87,Financial burden is overwhelming. The loan has become a significant source of stress.,1
CUST00900,30,Female,North,Phone,34090.92,50565.37,764.0,1.3,2,0,12534.68,The online portal makes managing payments very convenient. No issues so far.,0
CUST00901,44,Other,East,Email,53699.03,9235.07,707.0,0.3,1,0,6768.06,Smooth application and approval. Rates are competitive and fair.,0
CUST00902,35,Male,Central,Branch,,34782.15,639.0,10.2,1,0,6137.39,Struggling financially and the bank has been inflexible with payment arrangements.,1
CUST00903,40,Female,South,Phone,53512.7,20359.65,643.0,2.6,0,0,23057.39,The loan amount was more than I could handle. I'm having financial difficulties now.,1
CUST00904,55,Male,North,Phone,65937.5,12002.85,732.0,10.0,2,0,4983.25,Smooth application and approval. Rates are competitive and fair.,0
CUST00905,42,Male,East,Branch,90063.33,22715.29,,,0,1,10012.31,Average experience. No major complaints but nothing exceptional either.,0
CUST00906,40,Female,North,Online,112974.29,13323.35,472.0,0.9,1,0,23854.66,Customer service has been unhelpful with my payment issues. Very stressful experience.,1
CUST00907,23,Female,Central,Online,119275.14,15501.23,845.0,21.5,2,1,2713.65,Excellent customer support throughout the loan process. Highly recommend!,0
CUST00908,48,Female,Central,Online,122458.68,17209.36,714.0,,0,0,32005.59,Great experience! Easy application process and reasonable interest rates.,0
CUST00909,47,Female,East,Email,68679.45,33163.91,675.0,10.6,2,0,5442.84,The loan amount was more than I could handle. I'm having financial difficulties now.,1
CUST00910,65,Male,South,Online,65596.49,14822.98,622.0,5.6,1,0,32091.95,I regret taking this loan. The repayment schedule doesn't work with my income.,1
CUST00911,36,Female,West,Online,43652.68,24814.68,664.0,7.4,1,0,4974.92,Having trouble keeping up with payments. Wish I had better understood the terms.,1
CUST00912,42,Male,East,Email,136763.2,33925.88,781.0,2.9,3,0,23018.22,Smooth application and approval. Rates are competitive and fair.,0
CUST00913,42,Female,Central,Branch,64398.46,22351.98,700.0,1.8,1,0,8242.12,I'm struggling to make payments. The interest rate is too high for my current situation.,1
CUST00914,58,Male,West,Branch,135231.13,27088.9,710.0,6.3,2,0,46196.57,Efficient process from application to disbursement. Would use again.,0
CUST00915,38,Female,West,Online,83184.42,21147.92,580.0,4.6,0,0,10885.99,Financial burden is overwhelming. The loan has become a significant source of stress.,1
CUST00916,43,Male,East,Social_Media,115424.26,29601.74,652.0,4.0,1,0,4365.67,Reasonable experience given my credit score. Making it work.,0
CUST00917,47,Male,South,Email,70729.26,10179.82,684.0,8.9,0,0,19093.87,The application was straightforward. Managing the payments adequately.,0
CUST00918,42,Female,Central,Email,94129.21,47871.14,735.0,9.4,1,0,9039.07,The online portal makes managing payments very convenient. No issues so far.,0
CUST00919,34,Male,East,Branch,117264.14,14296.87,646.0,,1,0,20514.54,Reasonable experience given my credit score. Making it work.,0
CUST00920,42,Female,West,Email,58636.05,20479.04,754.0,3.3,1,0,31755.49,Customer service has been unhelpful with my payment issues. Very stressful experience.,1
CUST00921,52,Male,South,Online,122765.72,7346.05,588.0,4.2,3,1,23469.77,I regret taking this loan. The repayment schedule doesn't work with my income.,1
CUST00922,27,Male,West,Online,,15934.0,685.0,,3,0,,Average experience. No major complaints but nothing exceptional either.,0
CUST00923,41,Male,East,Online,155387.06,25425.88,672.0,2.2,2,0,4876.36,I regret taking this loan. The repayment schedule doesn't work with my income.,1
CUST00924,31,Male,North,Phone,78290.16,51794.12,558.0,0.4,2,0,16067.59,Not satisfied with the support provided when I started having payment difficulties.,1
CUST00925,54,Female,North,Branch,54052.7,30397.28,676.0,,1,0,,I'm struggling to make payments. The interest rate is too high for my current situation.,1
CUST00926,21,Male,West,Branch,104478.56,16655.45,633.0,10.7,2,0,3941.57,Service is adequate. Would prefer lower interest but it's acceptable.,0
CUST00927,33,Female,West,Online,84924.8,8871.91,793.0,0.7,1,0,5345.11,Efficient process from application to disbursement. Would use again.,0
CUST00928,44,Female,East,Branch,34702.48,44602.94,647.0,0.2,2,1,33396.47,The loan amount was more than I could handle. I'm having financial difficulties now.,1
CUST00929,58,Male,South,Email,61497.64,16204.04,708.0,10.2,3,0,7451.99,Helpful staff answered all my questions. Feel confident about this loan.,0
CUST00930,39,Female,West,Branch,46859.34,25384.03,581.0,4.6,2,0,21880.22,Reasonable experience given my credit score. Making it work.,0
CUST00931,33,Female,North,Email,,16681.8,698.0,12.4,1,0,28693.32,Service is acceptable. Making payments on time but it's tight some months.,0
CUST00932,62,Female,East,Online,47836.33,27264.0,646.0,,1,0,7212.69,Fair service. The loan helps but the terms could be better.,0
CUST00933,22,Male,North,Email,92111.76,43410.96,617.0,7.3,0,0,12188.61,Process was fine. The loan serves its purpose even if terms aren't ideal.,0
CUST00934,18,Male,North,Phone,108194.23,32927.25,850.0,1.7,0,1,21925.73,Professional service and clear communication about terms and conditions.,0
CUST00935,45,Female,North,Online,52016.21,18443.32,651.0,12.2,1,1,2507.51,I'm struggling to make payments. The interest rate is too high for my current situation.,1
CUST00936,33,Female,South,Online,31733.22,45238.4,663.0,25.0,1,1,10404.1,The application was straightforward. Managing the payments adequately.,0
CUST00937,27,Female,North,Phone,27208.02,58719.64,752.0,6.9,2,0,30748.86,The loan approval process didn't adequately assess my repayment capacity.,1
CUST00938,48,Male,South,Email,,38007.35,618.0,,3,1,17016.01,The loan approval process didn't adequately assess my repayment capacity.,1
CUST00939,42,Female,East,Branch,78665.11,16979.26,712.0,3.3,0,0,17156.38,Great experience! Easy application process and reasonable interest rates.,0
CUST00940,33,Male,East,Online,104835.61,34826.1,720.0,3.8,2,0,25608.55,Customer service has been unhelpful with my payment issues. Very stressful experience.,1
CUST00941,24,Female,South,Email,67200.57,37774.76,699.0,,1,2,8127.33,I'm struggling to make payments. The interest rate is too high for my current situation.,1
CUST00942,50,Male,Central,Phone,29693.14,18646.92,850.0,21.0,2,0,5163.77,Quick approval process and transparent about all fees. Very satisfied.,0
CUST00943,47,Female,North,Branch,88014.6,58714.76,615.0,7.9,1,0,16311.76,The loan amount was more than I could handle. I'm having financial difficulties now.,1
CUST00944,38,Male,East,Branch,147443.22,42244.97,803.0,12.5,1,0,8663.71,Very satisfied with the service. Payment schedule works well for my budget.,0
CUST00945,62,Male,North,Online,55309.74,19207.76,717.0,1.5,3,0,8196.49,Helpful staff answered all my questions. Feel confident about this loan.,0
CUST00946,27,Female,North,Phone,28745.02,16968.98,752.0,1.9,0,0,5009.22,Good experience overall. The interest rate is reasonable for my credit profile.,0
CUST00947,21,Male,East,Branch,43555.28,37260.76,707.0,6.1,0,2,18965.32,Financial burden is overwhelming. The loan has become a significant source of stress.,1
CUST00948,31,Male,East,Social_Media,107189.67,68365.76,830.0,1.6,2,0,11146.01,The online portal makes managing payments very convenient. No issues so far.,0
CUST00949,39,Male,Central,Branch,,10547.28,,8.1,0,0,5117.06,Service is adequate. Would prefer lower interest but it's acceptable.,0
CUST00950,42,Female,East,Branch,123006.82,28045.01,719.0,2.8,0,0,26706.58,The online portal makes managing payments very convenient. No issues so far.,0
CUST00951,37,Female,Central,Phone,73620.88,34449.19,784.0,12.5,0,1,9873.88,Good experience overall. The interest rate is reasonable for my credit profile.,0
CUST00952,44,Male,North,Social_Media,98955.99,43174.97,635.0,13.2,2,0,19301.73,Average experience. No major complaints but nothing exceptional either.,0
CUST00953,24,Female,North,Email,60725.86,34655.06,760.0,5.0,1,0,38932.92,Professional service and clear communication about terms and conditions.,0
CUST00954,57,Female,North,Branch,44891.69,16328.09,678.0,,0,0,26393.5,Very disappointed with the loan terms. Finding it difficult to manage monthly payments.,1
CUST00955,39,Male,North,Email,99082.32,9946.85,581.0,8.3,2,0,36105.19,The application was straightforward. Managing the payments adequately.,0
CUST00956,53,Female,East,Phone,108003.69,18068.59,563.0,39.5,0,0,26030.0,The application was straightforward. Managing the payments adequately.,0
CUST00957,44,Female,West,Branch,55857.12,33959.41,672.0,7.8,0,0,10445.38,The application was straightforward. Managing the payments adequately.,0
CUST00958,45,Female,North,Online,141048.51,15348.42,759.0,0.3,0,1,6420.01,Smooth application and approval. Rates are competitive and fair.,0
CUST00959,46,Male,Central,Branch,142934.03,47267.75,513.0,0.1,0,2,10016.44,Financial burden is overwhelming. The loan has become a significant source of stress.,1
CUST00960,45,Female,Central,Online,47956.45,20095.43,696.0,,0,0,,Reasonable experience given my credit score. Making it work.,0
CUST00961,47,Female,South,Social_Media,48858.81,14806.95,751.0,1.7,1,0,31611.11,Great experience! Easy application process and reasonable interest rates.,0
CUST00962,55,Male,North,Branch,49799.73,29921.42,577.0,13.4,0,1,8847.5,The loan amount was more than I could handle. I'm having financial difficulties now.,1
CUST00963,42,Male,North,Social_Media,69306.61,18909.92,629.0,,3,0,3981.11,Service is adequate. Would prefer lower interest but it's acceptable.,0
CUST00964,48,Male,North,Branch,61981.82,16704.55,725.0,2.4,1,0,15642.51,The loan approval process didn't adequately assess my repayment capacity.,1
CUST00965,38,Male,North,Phone,41060.81,63366.88,747.0,,1,0,13686.92,Professional service and clear communication about terms and conditions.,0
CUST00966,57,Female,East,Branch,50392.39,15294.72,808.0,2.2,0,0,6710.47,The online portal makes managing payments very convenient. No issues so far.,0
CUST00967,31,Male,South,Online,,17696.75,633.0,19.1,3,0,9514.38,Not satisfied with the support provided when I started having payment difficulties.,1
CUST00968,61,Male,South,Branch,31461.97,30182.27,614.0,5.6,1,0,36860.12,The loan approval process didn't adequately assess my repayment capacity.,1
CUST00969,39,Female,Central,Online,38110.68,46837.64,812.0,8.5,3,3,18907.37,Not satisfied with the support provided when I started having payment difficulties.,1
CUST00970,22,Male,West,Phone,168433.41,28500.68,619.0,4.3,1,0,10140.43,Decent experience. Wish the rates were lower but understand my credit situation.,0
CUST00971,41,Other,Central,Branch,158447.05,23037.27,720.0,8.0,0,0,6671.93,Efficient process from application to disbursement. Would use again.,0
CUST00972,31,Male,North,Email,101738.45,67881.03,850.0,3.9,1,0,50175.14,I'm struggling to make payments. The interest rate is too high for my current situation.,1
